image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
70,2024-12-02T17:50:46.687999,1,0.9666547775268556,138.49647879600525,25.1,1,0.4999454021453857,1.0734598636627195,0.4465974569320678,yolov5x
70,2024-12-02T17:50:46.687999,1,0.9666547775268556,138.49647879600525,25.1,1,0.4999454021453857,1.0734598636627195,0.4465974569320678,yolov5x
72,2024-12-02T17:50:50.001393,1,0.939428687095642,141.80987191200256,32.0,1,0.3534629344940185,0.3875293731689453,0.6634790301322937,yolov5x
72,2024-12-02T17:50:50.001393,1,0.939428687095642,141.80987191200256,32.0,1,0.3534629344940185,0.3875293731689453,0.6634790301322937,yolov5x
72,2024-12-02T17:50:50.001393,1,0.939428687095642,141.80987191200256,32.0,1,0.3534629344940185,0.3875293731689453,0.6634790301322937,yolov5x
73,2024-12-02T17:50:52.806749,1,0.9490424394607544,144.6152262687683,22.5,1,0.4281277656555176,1.1837217807769775,0.3826603293418884,yolov5x
74,2024-12-02T17:50:55.068274,1,0.9034278988838196,146.87675714492798,26.0,1,0.6494030952453613,1.4444868564605713,0.2294705212116241,yolov5x
74,2024-12-02T17:50:55.068274,1,0.9034278988838196,146.87675714492798,26.0,1,0.6494030952453613,1.4444868564605713,0.2294705212116241,yolov5x
75,2024-12-02T17:50:56.779879,1,0.9551040530204772,148.58835554122925,28.1,1,0.4763855934143066,1.1588621139526367,0.3981209695339203,yolov5x
75,2024-12-02T17:50:56.779879,1,0.9551040530204772,148.58835554122925,28.1,1,0.4763855934143066,1.1588621139526367,0.3981209695339203,yolov5x
77,2024-12-02T17:51:00.446168,1,0.875728964805603,152.2546501159668,31.0,1,0.274167537689209,0.8284366130828857,0.8520827889442444,yolov5x
77,2024-12-02T17:51:00.446168,1,0.875728964805603,152.2546501159668,31.0,1,0.274167537689209,0.8284366130828857,0.8520827889442444,yolov5x
77,2024-12-02T17:51:00.446168,1,0.875728964805603,152.2546501159668,31.0,1,0.274167537689209,0.8284366130828857,0.8520827889442444,yolov5x
79,2024-12-02T17:51:04.004127,1,0.8449245989322662,155.8126082420349,29.3,2,0.347480297088623,0.38533616065979,0.6151303797960281,yolov5x
79,2024-12-02T17:51:04.004127,1,0.8449245989322662,155.8126082420349,29.3,2,0.347480297088623,0.38533616065979,0.6151303797960281,yolov5x
79,2024-12-02T17:51:04.004127,1,0.8449245989322662,155.8126082420349,29.3,2,0.347480297088623,0.38533616065979,0.6151303797960281,yolov5x
80,2024-12-02T17:51:06.686755,1,0.766372799873352,158.49523210525513,24.6,2,0.4502632617950439,1.0642421245574951,0.3510653376579284,yolov5x
80,2024-12-02T17:51:06.686755,1,0.766372799873352,158.49523210525513,24.6,2,0.4502632617950439,1.0642421245574951,0.3510653376579284,yolov5x
81,2024-12-02T17:51:08.758585,1,0.9600557684898376,160.56706714630127,26.9,1,0.5281813144683838,1.1360111236572266,0.4120223224163055,yolov5x
82,2024-12-02T17:51:10.621515,1,0.9007429480552672,162.42999696731567,25.2,1,0.3768630027770996,0.9961094856262208,0.948426216840744,yolov5x
83,2024-12-02T17:51:12.068185,1,0.9382612109184264,163.8766655921936,29.0,1,0.3848040103912353,0.4454982280731201,0.6918797194957733,yolov5x
83,2024-12-02T17:51:12.068185,1,0.9382612109184264,163.8766655921936,29.0,1,0.3848040103912353,0.4454982280731201,0.6918797194957733,yolov5x
84,2024-12-02T17:51:14.584576,1,0.9564942121505736,166.39305758476257,22.9,1,0.3392879962921142,0.9574377536773682,0.956965982913971,yolov5x
85,2024-12-02T17:51:15.876837,1,0.9419278502464294,167.68531799316406,26.0,1,0.228219985961914,0.2536869049072265,0.597807377576828,yolov5x
85,2024-12-02T17:51:15.876837,1,0.9419278502464294,167.68531799316406,26.0,1,0.228219985961914,0.2536869049072265,0.597807377576828,yolov5x
85,2024-12-02T17:51:15.876837,1,0.9419278502464294,167.68531799316406,26.0,1,0.228219985961914,0.2536869049072265,0.597807377576828,yolov5x
86,2024-12-02T17:51:18.661221,1,0.9400849342346193,170.4696979522705,22.1,1,0.4127306938171386,1.0338952541351318,0.4530948400497436,yolov5x
87,2024-12-02T17:51:20.810248,1,0.9590497612953186,172.6187288761139,26.3,1,0.507103681564331,1.180126667022705,0.3894615471363067,yolov5x
87,2024-12-02T17:51:20.810248,1,0.9590497612953186,172.6187288761139,26.3,1,0.507103681564331,1.180126667022705,0.3894615471363067,yolov5x
88,2024-12-02T17:51:22.780688,1,0.9599815607070924,174.58916926383972,26.0,1,0.5304532051086426,1.1526532173156738,0.4036641716957092,yolov5x
89,2024-12-02T17:51:24.718006,1,0.8784767687320709,176.52648854255676,24.8,2,0.4538149833679199,1.0876812934875488,0.395397737622261,yolov5x
