image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
42,2024-12-02T15:44:30.753717,1,0.7791426082452139,82.34322667121887,19.1,3,0.3446564674377441,0.9534435272216796,0.8662930677334468,yolov5m
43,2024-12-02T15:44:32.601426,1,0.9169517159461976,84.19093751907349,17.3,1,0.1960790157318115,0.7990782260894775,0.8580149710178375,yolov5l
43,2024-12-02T15:44:32.601426,1,0.9169517159461976,84.19093751907349,17.3,1,0.1960790157318115,0.7990782260894775,0.8580149710178375,yolov5x
44,2024-12-02T15:44:34.927857,1,0.971805214881897,86.51737093925476,21.7,1,0.5301551818847656,1.124974012374878,0.4234156012535095,yolov5x
44,2024-12-02T15:44:34.927857,1,0.971805214881897,86.51737093925476,21.7,1,0.5301551818847656,1.124974012374878,0.4234156012535095,yolov5x
46,2024-12-02T15:44:38.146492,1,0.955158829689026,89.73600625991821,27.6,1,0.3173718452453613,0.3452610969543457,0.6502099633216858,yolov5x
46,2024-12-02T15:44:38.146492,1,0.955158829689026,89.73600625991821,27.6,1,0.3173718452453613,0.3452610969543457,0.6502099633216858,yolov5x
46,2024-12-02T15:44:38.146492,1,0.955158829689026,89.73600625991821,27.6,1,0.3173718452453613,0.3452610969543457,0.6502099633216858,yolov5x
46,2024-12-02T15:44:38.146492,1,0.955158829689026,89.73600625991821,27.6,1,0.3173718452453613,0.3452610969543457,0.6502099633216858,yolov5x
48,2024-12-02T15:44:42.183882,1,0.9134172201156616,93.77339339256288,32.3,1,0.3525063991546631,0.3803756237030029,0.6468964219093323,yolov5x
48,2024-12-02T15:44:42.183882,1,0.9134172201156616,93.77339339256288,32.3,1,0.3525063991546631,0.3803756237030029,0.6468964219093323,yolov5l
48,2024-12-02T15:44:42.183882,1,0.9134172201156616,93.77339339256288,32.3,1,0.3525063991546631,0.3803756237030029,0.6468964219093323,yolov5m
49,2024-12-02T15:44:44.726894,1,0.5919190645217896,96.3164050579071,18.2,1,0.3155968189239502,0.9199619293212892,0.7559404969215393,yolov5s
49,2024-12-02T15:44:44.726894,1,0.5919190645217896,96.3164050579071,18.2,1,0.3155968189239502,0.9199619293212892,0.7559404969215393,yolov5m
50,2024-12-02T15:44:46.791509,1,0,98.38101983070374,17.2,0,0.2406024932861328,0.9783368110656738,0.2391684055328369,yolov5s
51,2024-12-02T15:44:48.792869,1,0.8855812549591064,100.38238072395325,19.0,1,0.2801408767700195,0.9793288707733154,0.9324550628662108,yolov5n
51,2024-12-02T15:44:48.792869,1,0.8855812549591064,100.38238072395325,19.0,1,0.2801408767700195,0.9793288707733154,0.9324550628662108,yolov5s
51,2024-12-02T15:44:48.792869,1,0.8855812549591064,100.38238072395325,19.0,1,0.2801408767700195,0.9793288707733154,0.9324550628662108,yolov5m
52,2024-12-02T15:44:51.640101,1,0.8779025077819824,103.22960543632507,17.0,1,1.2313802242279053,1.83146071434021,0.0232208967208862,yolov5l
54,2024-12-02T15:44:54.099971,1,0.9309426546096802,105.68947553634644,37.9,1,0.2007124423980713,0.292872667312622,0.6119076609611511,yolov5x
54,2024-12-02T15:44:54.099971,1,0.9309426546096802,105.68947553634644,37.9,1,0.2007124423980713,0.292872667312622,0.6119076609611511,yolov5l
54,2024-12-02T15:44:54.099971,1,0.9309426546096802,105.68947553634644,37.9,1,0.2007124423980713,0.292872667312622,0.6119076609611511,yolov5m
55,2024-12-02T15:44:57.055213,1,0.9129936099052428,108.64472675323486,18.9,1,0.4377946853637695,1.2352869510650637,0.3388533294200897,yolov5s
56,2024-12-02T15:44:58.572204,1,0.8001009225845337,110.16171598434448,16.3,1,0.1728720664978027,0.7618508338928223,0.780975878238678,yolov5m
56,2024-12-02T15:44:58.572204,1,0.8001009225845337,110.16171598434448,16.3,1,0.1728720664978027,0.7618508338928223,0.780975878238678,yolov5l
57,2024-12-02T15:45:00.762014,1,0.9490939974784852,112.35152459144592,17.4,1,0.3002986907958984,0.9483494758605956,0.9487217366695404,yolov5x
57,2024-12-02T15:45:00.762014,1,0.9490939974784852,112.35152459144592,17.4,1,0.3002986907958984,0.9483494758605956,0.9487217366695404,yolov5x
58,2024-12-02T15:45:02.926341,1,0.7898005545139313,114.51585149765016,22.4,2,0.5164737701416016,1.1138319969177246,0.3379842787981033,yolov5x
59,2024-12-02T15:45:04.774307,1,0.3926795721054077,116.36382102966309,23.2,1,0.3888833522796631,0.9625427722930908,0.4276111721992492,yolov5x
60,2024-12-02T15:45:06.184402,1,0.9427613019943236,117.77391648292542,26.9,1,0.3502087593078613,0.3730015754699707,0.6578814387321472,yolov5l
60,2024-12-02T15:45:06.184402,1,0.9427613019943236,117.77391648292542,26.9,1,0.3502087593078613,0.3730015754699707,0.6578814387321472,yolov5x
61,2024-12-02T15:45:09.145311,1,0.8606899678707123,120.73482632637024,22.2,2,0.6433432102203369,1.3278396129608154,0.2664251774549484,yolov5x
62,2024-12-02T15:45:10.158646,1,0.8831988573074341,121.74815845489502,28.7,1,0.3056864738464355,0.3456931114196777,0.6144459843635559,yolov5x
62,2024-12-02T15:45:10.158646,1,0.8831988573074341,121.74815845489502,28.7,1,0.3056864738464355,0.3456931114196777,0.6144459843635559,yolov5x
62,2024-12-02T15:45:10.158646,1,0.8831988573074341,121.74815845489502,28.7,1,0.3056864738464355,0.3456931114196777,0.6144459843635559,yolov5x
63,2024-12-02T15:45:13.084423,1,0.9589487910270692,124.6739377975464,20.5,1,0.5337581634521484,1.2614669799804688,0.3487409055233001,yolov5x
64,2024-12-02T15:45:14.992824,1,0.9558364748954772,126.58233594894408,23.7,1,0.5081384181976318,1.173105001449585,0.3913657367229461,yolov5x
64,2024-12-02T15:45:14.992824,1,0.9558364748954772,126.58233594894408,23.7,1,0.5081384181976318,1.173105001449585,0.3913657367229461,yolov5x
65,2024-12-02T15:45:16.898350,1,0.5081087946891785,128.48785948753357,24.4,2,0.4658434391021728,1.0804383754730225,0.213835209608078,yolov5x
